,eventId,created,startExpect,endExpect,start,end,cp,category,description,sids,lng,lat,accident_sid
50,3774603,2021-01-12 06:36:00,2021-01-12 06:34:00,2021-01-12 06:54:00,,,tbs 교통방송,ACCIDENT,경부고속도로 (서울 → 부산) 반포나들목부근 5차로 추돌사고 처리작업으로 정체,[1210004701],127.018672,37.502399,1210004701
68,3774607,2021-01-12 06:54:00,2021-01-12 06:52:00,2021-01-12 07:12:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (한남대교 → 반포대교) 2차로 추돌사고로 정체,[1210005301],127.006956,37.515717,1210005301
55,3774617,2021-01-12 08:30:00,2021-01-12 08:17:00,2021-01-12 08:37:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (천호대교 → 구리암사대교) 4차로 추돌사고로 정체,[1240003200],127.123739,37.552404,1240003200
54,3774848,2021-01-12 11:50:26,2021-01-12 11:45:00,2021-01-12 12:15:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 잠원IC 에서 반포IC 방향 4차로 교통사고 주의운행 서울청,[1210004702],127.016885891005,37.5071516647787,1210004702
51,3775024,2021-01-12 12:24:00,2021-01-12 12:21:00,2021-01-12 12:41:00,,,tbs 교통방송,ACCIDENT,강변북로 일산방면 (원효대교 → 마포대교) 1차로 승용차관련 추돌사고로 정체,[1020001201],126.953265,37.52852,1020001201
41,3775026,2021-01-12 12:47:00,2021-01-12 12:45:00,2021-01-12 13:05:00,,,tbs 교통방송,ACCIDENT,"강변북로 일산방면 (원효대교 → 마포대교) 1차로에 있었던 승용차관련 추돌사고 처리작업 완료, 여파로 정체",[1020001201],126.953265,37.52852,1020001201
64,3775029,2021-01-12 13:09:00,2021-01-12 13:05:00,2021-01-12 13:25:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (양화대교 → 서강대교) 1차로 화물차관련 추돌사고로 정체 ,[1130000901],126.91716,37.542412,1130000901
53,3775051,2021-01-12 14:30:25,2021-01-12 13:32:00,2021-01-12 14:40:00,,,경찰청(UTIC),ACCIDENT,[사고] 안암로 고대앞사거리 에서 고대앞삼거리 방향 2차로 교통사고 주의운전 ,[1070005202],127.035059651844,37.5885664219702,1070005202
67,3775057,2021-01-12 14:30:25,2021-01-12 14:13:00,2021-01-12 14:43:00,,,경찰청(UTIC),ACCIDENT,[사고] 돌다리사거리 왕숙교 에서 중앙예식장 사거리 방향 1차로 교통사고 주의운전 ,[2210047000],127.1461817,37.5775219,2210047000
122,3775332,2021-01-13 07:19:20,2021-01-13 07:18:00,2021-01-13 07:48:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 길음램프 에서 정릉램프 방향 3차로 고장 차량 서행 서울청,[1070000400],127.01786445821,37.6030131699879,1070000400
127,3775601,2021-01-13 11:15:00,2021-01-13 11:13:00,2021-01-13 11:33:00,,,tbs 교통방송,ACCIDENT,[사고] 올림픽대로 공항방면 (영동대교 → 성수대교) 3차로 승용차끼리 추돌사고로 정체,[1220005502],127.047324,37.529655,1220005502
125,3775803,2021-01-13 14:13:00,2021-01-13 14:12:00,2021-01-13 14:50:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 (일산 → 구리) 성산대교 조금 못 간 지점 1차로 승용차관련 추돌사고 처리작업으로 정체,"[1130004304, 1130077600]",126.888934,37.561381,1130004304
148,3776069,2021-01-14 07:52:23,2021-01-14 07:27:00,2021-01-14 07:57:00,,,경찰청(UTIC),ACCIDENT,[사고] 남부순환로 신월IC 에서 과학수사연구원입구교차로 방향 3차로 교통사고 주의운전 ,[1140017101],126.837540503323,37.5211778922531,1140017101
166,3776098,2021-01-14 08:16:00,2021-01-14 08:14:00,2021-01-14 08:34:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (천호대교 → 구리시계) 1차로 추돌사고 처리작업으로 또 다른 사고위험,[1040004201],127.112388,37.552677,1040004201
158,3776618,2021-01-14 15:45:26,2021-01-14 15:44:00,2021-01-14 16:14:00,,,경찰청(UTIC),ACCIDENT,[사고] 진흥로 신사오거리 에서 역촌역 방향 1차로 교통사고 서행 서울청,[1110009202],126.916734528649,37.5995613861266,1110009202
24,3776955,2021-01-15 08:37:20,2021-01-15 08:29:00,2021-01-15 08:59:00,,,경찰청(UTIC),ACCIDENT,[사고] 경인로 문래동사거리 에서 도림교 방향 2차로 교통사고 주의운전 서울청,[1180000302],126.896683181545,37.5130227817802,1180000302
0,3777042,2021-01-15 08:59:00,2021-01-15 08:58:00,2021-01-15 09:18:00,,,tbs 교통방송,ACCIDENT,"[사고] 동부간선도로 (성수대교 → 의정부) 성동분기점 내부순환로 진입로 1차로 화물차,승용차 추돌사고로 정체",[1030002500],127.051959,37.556701,1030002500
32,3777059,2021-01-15 10:43:00,2021-01-15 10:40:00,2021-01-15 11:00:00,,,tbs 교통방송,ACCIDENT,"내부순환로 성수대교방면 (홍제램프 → 연희램프) 2차로 승용차,화물차 추돌사고로 정체",[1120001300],126.937235,37.581662,1120001300
31,3777067,2021-01-15 11:14:25,2021-01-15 11:07:00,2021-01-15 12:00:00,,,경찰청(UTIC),ACCIDENT,[사고] 회기로 경희대학교앞교차로 에서 회기역앞교차로 방향 2차로 교통사고 주의운전  ,[1050017901],127.055063071276,37.590327780061,1050017901
7,3777285,2021-01-15 11:29:00,2021-01-15 11:27:00,2021-01-15 11:47:00,,,tbs 교통방송,ACCIDENT,[사고] 동부간선도로 (의정부 → 성수대교) 성동교부근 2차로 승용차끼리 추돌사고로 정체,[1030001902],127.042359,37.552002,1030001902
3,3777289,2021-01-15 11:35:00,2021-01-15 11:34:00,2021-01-15 11:54:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 구리방면 (성산대교 → 양화대교) 2차로 화물차관련 추돌사고 처리작업으로 정체,[1130002302],126.901828,37.551176,1130002302
2,3777293,2021-01-15 12:37:00,2021-01-15 12:35:00,2021-01-15 12:55:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 양화대교 조금 못 간 지점 2차로 승용차끼리 추돌사고 처리작업으로 정체,[1130002302],126.901828,37.551176,1130002302
27,3777296,2021-01-15 13:47:00,2021-01-15 13:45:00,2021-01-15 14:05:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 반포대교 조금 지난 지점 1차로 화물차관련 추돌사고 처리작업으로 정체,[1020001001],126.998326,37.520767,1020001001
30,3777299,2021-01-15 13:55:25,2021-01-15 13:38:00,2021-01-15 14:08:00,,,경찰청(UTIC),ACCIDENT,[사고] 통일로 무악재역 에서 독립공원앞교차로 방향 3차로 교통사고 주의운전 ,[1120010504],126.95107494951,37.5810263228933,1120010504
25,3777302,2021-01-15 13:55:25,2021-01-15 13:43:00,2021-01-15 14:13:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 신정교 에서 오목교 방향 2차로 교통사고 주의운전 서울청,[1180001402],126.881833039598,37.5212935816526,1180001402
17,3777304,2021-01-15 13:55:25,2021-01-15 13:50:00,2021-01-15 14:20:00,,,경찰청(UTIC),ACCIDENT,[사고] 한남대로 북한남삼거리 에서 한남오거리 방향 2차로 고장 차량 서울청,[1020013304],127.005685479224,37.5359352702747,1020013304
22,3777383,2021-01-15 14:50:00,2021-01-15 14:43:00,2021-01-15 15:10:00,,2021-01-15 15:04:51,경기도 교통정보센터,ACCIDENT,"[사고] 강변북로 (구리방향) 가양대교 → 난지IC  1차로 통제,  사고",[1130006902],126.87496522,37.569516967172,1130006902
190,3777578,2021-01-16 08:58:00,2021-01-16 08:53:00,2021-01-16 09:13:00,,,tbs 교통방송,ACCIDENT,경부고속도로 서울방면 (서초나들목 → 반포나들목) 2차로 추돌사고로 정체,[1210004200],127.024254,37.488216,1210004200
196,3777582,2021-01-16 09:29:00,2021-01-16 09:24:00,2021-01-16 09:44:00,,,tbs 교통방송,ACCIDENT,"성산대교 (남단 → 북단) 1차로 승용차관련 추돌사고 처리작업으로 정체, 반대방면 남단부근 3차로 승용차고장으로 정체",[1130052300],126.891911,37.553401,1130052300
200,3777586,2021-01-16 09:41:22,2021-01-16 09:17:00,2021-01-16 09:47:00,,,경찰청(UTIC),ACCIDENT,[사고] 화랑로 새석관시장 에서 조정신산부인과 방향 1차로 차량고장 주의운전 ,[1070056200],127.0545682,37.6093715,1070056200
212,3777587,2021-01-16 09:41:22,2021-01-16 09:20:00,2021-01-16 09:50:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 염창IC 에서 염창교 방향 1차로 교통사고 주의운전 ,[1180005701],126.880989997222,37.5521398138889,1180005701
204,3777591,2021-01-16 09:41:23,2021-01-16 09:25:00,2021-01-16 09:55:00,,,경찰청(UTIC),ACCIDENT,[사고] 화랑로 월곡역앞교차로 에서 월곡시장 방향 1차로 차량고장 주의운전 ,[1070042700],127.0426657,37.6030447,1070042700
213,3777596,2021-01-16 09:41:23,2021-01-16 09:33:00,2021-01-16 10:03:00,,,경찰청(UTIC),ACCIDENT,[사고] 관악로 관악프라자 에서 은천삼거리 방향 1차로 교통사고 주의운전 ,[1200006802],126.955892208333,37.4852665944444,1200006802
205,3777597,2021-01-16 09:41:23,2021-01-16 09:34:00,2021-01-16 10:04:00,,,경찰청(UTIC),ACCIDENT,[사고] 일반국도3호선 현대자동차 에서 중화장미아파트 방향 1차로 교통사고 주의운전 ,[1060003802],127.078987,37.604533,1060003802
186,3777656,2021-01-16 10:42:00,2021-01-16 10:40:00,2021-01-16 11:00:00,,,tbs 교통방송,ACCIDENT,강변북로 일산방면 (한남대교 → 반포대교) 1차로 승용차끼리 추돌사고로 정체,[1020000902],127.002568,37.524655,1020000902
210,3777657,2021-01-16 10:42:00,2021-01-16 10:37:00,2021-01-16 10:57:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (천호대교 → 구리암사대교) 3차로 승용차끼리 추돌사고로 정체,[1240050600],127.127928,37.560337,1240050600
180,3777662,2021-01-16 11:53:00,2021-01-16 11:49:00,2021-01-16 12:09:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (동호대교 → 성수대교) 4차로 승용차끼리 추돌사고 처리작업으로 정체 ,[1030001200],0.0,0.0,1030001200
211,3777795,2021-01-16 12:30:00,2021-01-16 12:29:00,2021-01-16 12:49:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (성수대교 → 의정부) 성동교부근 2차로 승용차관련 추돌사고로 서행,[1030002001],127.043524,37.551947,1030002001
185,3777815,2021-01-16 15:03:27,2021-01-16 14:55:00,2021-01-16 15:25:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 장안교 에서 중량교  방향 3차로 교통사고 주의운전  서울청 ,[1060024600],127.073873427375,37.5864807339605,1060024600
199,3777873,2021-01-16 15:22:00,2021-01-16 15:19:00,2021-01-16 15:39:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (방화대교 → 행주대교) 4차로 추돌사고 처리작업으로 서행,[1150006000],126.809341,37.589409,1150006000
189,3777950,2021-01-16 22:13:00,2021-01-16 22:09:00,2021-01-16 22:29:00,,,tbs 교통방송,ACCIDENT,성산대교 (남단 → 북단) 1차로 승용차끼리 추돌사고 처리작업으로 정체,[1130052300],126.893244,37.555313,1130052300
137,3777978,2021-01-17 09:01:00,2021-01-17 09:00:00,2021-01-17 09:20:00,,,tbs 교통방송,ACCIDENT,"경부고속도로 (서울 → 부산) 양재나들목 조금 못 간 지점 5차로 화물차,승용차 추돌사고로 사고위험",[1210003000],127.036184,37.467237,1210003000
131,3777989,2021-01-17 10:19:18,2021-01-17 10:06:00,2021-01-17 10:36:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 서초IC 에서 양재IC 방향 5차로 교통사고 주의운전 서울청,[1210003000],127.035969573327,37.4675841334834,1210003000
120,3777991,2021-01-17 10:19:18,2021-01-17 10:14:00,2021-01-17 10:44:00,,,경찰청(UTIC),ACCIDENT,[사고] 419로 419국립묘지앞교차로 에서 국립419민주묘지입구사거리 방향 2차로 교통사고 주의운전 ,[1080012800],127.013526768436,37.6480373530728,1080012800
134,3778116,2021-01-17 10:38:00,2021-01-17 10:34:00,2021-01-17 10:54:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (성수대교 → 의정부) 노원지하차도 1차로 추돌사고로 정체,[1100067900],127.055334,37.652177,1100067900
133,3778178,2021-01-17 13:01:00,2021-01-17 12:58:00,2021-01-17 13:18:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (서강대교 → 마포대교) 1차로 추돌사고로 정체,[1130000304],126.936895,37.541,1130000304
121,3778187,2021-01-17 14:31:00,2021-01-17 14:29:00,2021-01-17 14:49:00,,,tbs 교통방송,ACCIDENT,"경부고속도로 (부산 → 서울) 반포나들목부근 3,4차로 승용차관련 추돌사고 처리작업으로 정체 ",[1210004200],127.019553,37.500578,1210004200
132,3778200,2021-01-17 15:32:24,2021-01-17 15:26:00,2021-01-17 15:56:00,,,경찰청(UTIC),ACCIDENT,[사고] 북부간선도로 묵동IC 에서 월릉JC 방향 1차로 교통사고 서행 서울청,[1060066700],127.0811521078,37.6190872934297,1060066700
140,3778287,2021-01-17 18:14:29,2021-01-17 18:00:00,2021-01-17 18:30:00,,,경찰청(UTIC),ACCIDENT,"[사고] 경부고속도로 신양재IC 에서 양재IC 방향 4,5차로 교통사고 서행 서울청",[1210000721],127.045588988288,37.4576922097711,1210000721
226,3778547,2021-01-18 10:14:00,2021-01-18 10:00:00,2021-01-18 10:30:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 제2경인고속도로 (안양방향) 광명IC → 일직JC  3차로 통제,  사고",[2130001500],126.85984537,37.4366099522892,2130001500
233,3778588,2021-01-18 10:41:24,2021-01-18 10:31:00,2021-01-18 11:01:00,,,경찰청(UTIC),ACCIDENT,[사고] 가좌로 응암초교 에서 한신교회앞 방향 2차로 교통사고 주의운전 ,[1110004704],126.920227303688,37.5876495398734,1110004704
218,3778886,2021-01-18 14:32:00,2021-01-18 14:22:00,2021-01-18 14:52:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 수도권 제1순환고속도로 (판교방향) 송파IC → 성남T/G  1차로 통제,  사고",[2040003801],127.1256,37.456,2040003801
236,3778913,2021-01-18 15:53:00,2021-01-18 15:51:00,2021-01-18 16:11:00,,,tbs 교통방송,ACCIDENT,"[사고] 올림픽대로 하남방면 (잠실철교 → 올림픽대교) 1,2차로 승용차,화물차관련 추돌사고로 정체",[1230004800],127.105651,37.526067,1230004800
232,3779041,2021-01-18 17:14:00,2021-01-18 16:57:00,2021-01-18 17:27:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 내부순환로 (성산방향) 성동JC → 사근IC  1차로 통제,  사고","[1030002001, 1030002500]",127.0430491,37.551897774083,1030002001
223,3779093,2021-01-18 21:03:20,2021-01-18 20:56:00,2021-01-18 21:26:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 오목교밑 에서 신정교 방향 1차로 고장 차량 주의운전 서울청,[1180089200],126.88143340014,37.5236402918399,1180089200
227,3779097,2021-01-18 21:45:00,2021-01-18 21:43:00,2021-01-18 22:03:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (양화대교 → 서강대교) 4차로 추돌사고로 또 다른 사고위험,[1130000901],126.922228,37.543496,1130000901
102,3779126,2021-01-19 06:51:00,2021-01-19 06:48:00,2021-01-19 07:08:00,,,tbs 교통방송,ACCIDENT,분당수서로 청담대교방면 (탄천1교 → 탄천2교) 1차로 추돌사고로 정체,[1220003000],127.074765,37.501205,1220003000
95,3779143,2021-01-19 08:39:19,2021-01-19 08:32:00,2021-01-19 09:02:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 양평교앞 에서 성산대교남단 방향 1차로 고장 차량 서행 서울청,[1180003006],126.888119327613,37.5424236676049,1180003006
96,3779262,2021-01-19 11:15:26,2021-01-19 11:05:00,2021-01-19 11:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 한남IC에서 잠원IC 방향 4차로 교통사고 ,[1210004703],127.015405099659,37.5111613381668,1210004703
83,3779520,2021-01-19 13:54:28,2021-01-19 13:49:00,2021-01-19 14:19:00,,,경찰청(UTIC),ACCIDENT,[사고] 자양로 잠실대교북단앞교차로 에서 자양사거리 방향 3차로 교통사고 주의운전 ,[1040001001],127.0842031,37.535156,1040001001
103,3779605,2021-01-19 15:47:00,2021-01-19 15:43:00,2021-01-19 16:03:00,,,tbs 교통방송,ACCIDENT,경부고속도로 부산방면 (서초나들목 → 양재나들목) 2차로 승용차관련 추돌사고로 서행,[1210003000],127.029653,37.474303,1210003000
77,3779606,2021-01-19 15:47:00,2021-01-19 15:36:00,2021-01-19 15:56:00,,,tbs 교통방송,ACCIDENT,"경부고속도로 (서울 → 부산) 서초나들목 300m 지난 지점 있었던 택시,승용차 추돌사고 처리작업 완료, 여파로 정체",[1210003000],127.028546,37.476339,1210003000
105,3779787,2021-01-19 21:28:00,2021-01-19 21:26:00,2021-01-19 21:46:00,,,tbs 교통방송,ACCIDENT,올림픽대로 (공항 → 하남) 영동대교 조금 못 간 지점 4차로 승용차끼리 추돌사고로 정체,[1220005401],127.050921,37.528536,1220005401
88,3779790,2021-01-19 21:31:23,2021-01-19 21:28:00,2021-01-19 21:58:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 성수대교 에서 영동대교 방향 4차로 교통사고 주의운전 서울청,[1220005401],127.048183599609,37.5291410393606,1220005401
111,3779794,2021-01-19 21:36:00,2021-01-19 21:35:00,2021-01-19 21:55:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 한강대교 조금 지난 지점 2차로 승용차끼리 추돌사고로 정체,[1020000501],126.965849,37.519893,1020000501
119,3779797,2021-01-19 21:58:00,2021-01-19 21:56:00,2021-01-19 22:16:00,,,tbs 교통방송,ACCIDENT,성수대교 (남단 → 북단) 북단부근 2차로 추돌사고 처리작업으로 정체,[1030006401],127.035654,37.540768,1030006401
116,3779798,2021-01-19 22:01:00,2021-01-19 22:00:00,2021-01-19 22:20:00,,,tbs 교통방송,ACCIDENT,동부간선도로 의정부방면 (장안교 → 중랑교) 1차로 추돌사고 처리작업으로 정체,[1060024600],127.073741,37.586657,1060024600
60,3779870,2021-01-20 09:13:23,2021-01-20 09:08:00,2021-01-20 09:38:00,,,경찰청(UTIC),ACCIDENT,"[사고] 강남대로 교보타워사거리에서 논현역 방향 3,4차로 교통사고 오토바이-화물차",[1220027901],127.024101169395,37.5055105836492,1220027901
39,3780003,2021-01-20 09:42:00,2021-01-20 09:30:00,2021-01-20 10:00:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 수도권 제1순환고속도로 (구리방향) 하남JC → 상일IC  2차로 통제,  사고",[1240224900],127.17778617,37.552940713526,1240224900
61,3780051,2021-01-20 11:49:25,2021-01-20 11:40:00,2021-01-20 12:10:00,,,경찰청(UTIC),ACCIDENT,[사고] 벌말로 SK주유소두바이 에서 코스모스사거리 방향 1차로 교통사고 주의운전 ,[2210049001],127.1459051,37.5800587,2210049001
